id,user_id,date,total_events,total_duration_minutes,social_intensity_score,battery_score,AI_Insight,AI_Score_Explanation,Recovery_Suggestion
1189,Nancy Darlene_1189,2026-12-31,4,1110,97.5,2.5,,,
1190,Pauline Diana_1190,2026-12-31,4,972,85.6,14.4,,,
1191,Mary Rose_1191,2026-12-31,4,948,79.4,20.6,,,
1192,Barbara Vicki_1192,2026-12-31,4,1092,86.6,13.4,,,
1193,Patricia Bonnie_1193,2026-12-31,4,1002,72.1,27.9,,,
1194,Alice Carolyn_1194,2026-12-31,4,888,76.4,23.6,,,
1195,Annie Denise_1195,2026-12-31,4,1092,106.6,-6.6,,,
1196,Helen Marie_1196,2026-12-31,4,1050,84.5,15.5,,,
1197,Margaret Terry_1197,2026-12-31,4,1122,103.1,-3.1,,,
1198,Dorothy Anna_1198,2026-12-31,4,888,71.4,28.6,,,
1199,Marie Michelle_1199,2026-12-31,4,912,82.6,17.4,,,
1200,Sharon Roberta_1200,2026-12-31,4,852,74.6,25.4,,,
1201,Agnes Sarah_1201,2026-12-31,4,852,89.6,10.4,,,
1202,Betty Sheryl_1202,2026-12-31,4,906,82.3,17.7,,,
1203,Carol Shirley_1203,2026-12-31,4,1026,98.3,1.7,,,
1204,Clara Anita_1204,2026-12-31,4,1032,98.6,1.4,,,
1205,Julia Ann_1205,2026-12-31,4,1056,94.8,5.2,,,
1206,Sally Judith_1206,2026-12-31,4,954,89.7,10.3,,,
1207,Anna Pauline_1207,2026-12-31,4,1116,92.8,7.2,,,
1208,Carolyn Angela_1208,2026-12-31,4,1128,93.4,6.6,,,
1209,Elizabeth Carrie_1209,2026-12-31,4,1068,95.4,4.6,,,
1210,Irene Joyce_1210,2026-12-31,4,1068,100.4,-0.4,,,
1211,Judith Martha_1211,2026-12-31,4,1014,97.7,2.3,,,
1212,Lucy Pam_1212,2026-12-31,4,1128,98.4,1.6,,,
1213,Martha Paula_1213,2026-12-31,4,978,75.9,24.1,,,
1214,Susan Peggy_1214,2026-12-31,4,1068,95.4,4.6,,,
1215,Donna Beverly_1215,2026-12-31,4,1032,93.6,6.4,,,
1216,Evelyn Ellen_1216,2026-12-31,4,858,89.9,10.1,,,
1217,Florence Gail_1217,2026-12-31,4,918,77.9,22.1,,,
1218,Frances Helen_1218,2026-12-31,4,1002,82.1,17.9,,,
1219,Judy Jacqueline_1219,2026-12-31,4,1056,99.8,0.2,,,
1220,Karen Jean_1220,2026-12-31,4,840,69,31,,,
1221,Nancy Jennifer_1221,2026-12-31,4,1008,82.4,17.6,,,
1222,Rose Joanne_1222,2026-12-31,4,1122,113.1,-13.1,,,
1223,Virginia Marilyn_1223,2026-12-31,4,984,81.2,18.8,,,
1224,Diane Melanie_1224,2026-12-31,4,1080,91,9,,,
1225,Gloria Sheila_1225,2026-12-31,4,912,72.6,27.4,,,
1226,Janice Sherry_1226,2026-12-31,4,1008,102.4,-2.4,,,
1227,Joanne Tina_1227,2026-12-31,4,1062,90.1,9.9,,,
1228,Katherine Tracy_1228,2026-12-31,4,906,72.3,27.7,,,
1229,Lillian Virginia_1229,2026-12-31,4,1104,92.2,7.8,,,
1230,Marilyn Yvonne_1230,2026-12-31,4,1122,93.1,6.9,,,
1231,Pauline Annette_1231,2026-12-31,4,1008,82.4,17.6,,,
1232,Sandra Beth_1232,2026-12-31,4,1062,90.1,9.9,,,
1233,Shirley Cheri_1233,2026-12-31,4,894,76.7,23.3,,,
1234,Theresa Christina_1234,2026-12-31,4,942,79.1,20.9,,,
1235,Mary Colleen_1235,2026-12-31,4,924,88.2,11.8,,,
1236,Barbara Dawn_1236,2026-12-31,4,960,80,20,,,
1237,Patricia Emily_1237,2026-12-31,4,1080,86,14,,,
1238,Judy Eva_1238,2026-12-31,4,960,85,15,,,
1239,Margaret Josephine_1239,2026-12-31,4,852,84.6,15.4,,,
1240,Nancy Loretta_1240,2026-12-31,4,1080,81,19,,,
1241,Alice Lucy_1241,2026-12-31,4,1116,92.8,7.2,,,
1242,Carol Phyllis_1242,2026-12-31,4,1122,88.1,11.9,,,
1243,Helen Stephanie_1243,2026-12-31,4,990,86.5,13.5,,,
1244,Karen Tamara_1244,2026-12-31,4,1074,90.7,9.3,,,
1245,Martha Amy_1245,2026-12-31,4,1122,98.1,1.9,,,
1246,Dorothy Bernadette_1246,2026-12-31,4,864,75.2,24.8,,,
1247,Julia Carla_1247,2026-12-31,4,942,79.1,20.9,,,
1248,Sharon Eileen_1248,2026-12-31,4,852,94.6,5.4,,,
1249,Ann Frances_1249,2026-12-31,4,972,85.6,14.4,,,
1250,Elizabeth Grace_1250,2026-12-31,4,966,70.3,29.7,,,
1251,Pauline Kathryn_1251,2026-12-31,4,1032,83.6,16.4,,,
1252,Marie Marlene_1252,2026-12-31,4,1092,91.6,8.4,,,
1253,Agnes Penny_1253,2026-12-31,4,1026,98.3,1.7,,,
1254,Annie Suzanne_1254,2026-12-31,4,1116,87.8,12.2,,,
1255,Evelyn Becky_1255,2026-12-31,4,1026,93.3,6.7,,,
1256,Florence Betty_1256,2026-12-31,4,996,81.8,18.2,,,
1257,Judith Charlene_1257,2026-12-31,4,1002,92.1,7.9,,,
1258,Lucy Christine_1258,2026-12-31,4,1104,92.2,7.8,,,
1259,Marilyn Crystal_1259,2026-12-31,4,978,70.9,29.1,,,
1260,Rita Elaine_1260,2026-12-31,4,1104,97.2,2.8,,,
1261,Sally Elena_1261,2026-12-31,4,882,86.1,13.9,,,
1262,Anna Emma_1262,2026-12-31,4,990,101.5,-1.5,,,
1263,Ethel Heidi_1263,2026-12-31,4,996,91.8,8.2,,,
1264,Frances Holly_1264,2026-12-31,4,972,75.6,24.4,,,
1265,Janet Monica_1265,2026-12-31,4,942,89.1,10.9,,,
1266,Lois Rita_1266,2026-12-31,4,1116,77.8,22.2,,,
1267,Lydia Sally_1267,2026-12-31,4,990,86.5,13.5,,,
1268,Sarah Tami_1268,2026-12-31,4,936,88.8,11.2,,,
1269,Audrey Andrea_1269,2026-12-31,4,1044,84.2,15.8,,,
1270,Betty Dana_1270,2026-12-31,4,1098,86.9,13.1,,,
1271,Ella Deanna_1271,2026-12-31,4,1038,88.9,11.1,,,
1272,Esther Esther_1272,2026-12-31,4,1092,96.6,3.4,,,
1273,Joanne Florence_1273,2026-12-31,4,1068,90.4,9.6,,,
1274,Katherine Harriet_1274,2026-12-31,4,942,89.1,10.9,,,
1275,Linda Irene_1275,2026-12-31,4,930,98.5,1.5,,,
1276,Mabel Jeanette_1276,2026-12-31,4,900,77,23,,,
1277,Rose Lillian_1277,2026-12-31,4,972,85.6,14.4,,,
1278,Ruth Louise_1278,2026-12-31,4,966,85.3,14.7,,,
1279,Virginia Margie_1279,2026-12-31,4,1002,92.1,7.9,,,
1280,Mary Maria_1280,2026-12-31,4,1110,92.5,7.5,,,
1281,Patricia Marjorie_1281,2026-12-31,4,882,81.1,18.9,,,
1282,Judy Matilda_1282,2026-12-31,4,906,82.3,17.7,,,
1283,Margaret Melinda_1283,2026-12-31,4,960,80,20,,,
1284,Sharon Melody_1284,2026-12-31,4,1002,77.1,22.9,,,
1285,Barbara Michele_1285,2026-12-31,4,1092,96.6,3.4,,,
1286,Judith Patty_1286,2026-12-31,4,936,83.8,16.2,,,
1287,Carol Ramona_1287,2026-12-31,4,1056,79.8,20.2,,,
1288,Martha Renee_1288,2026-12-31,4,888,81.4,18.6,,,
1289,Donna Vivian_1289,2026-12-31,4,1056,79.8,20.2,,,
1290,Elizabeth April_1290,2026-12-31,4,846,84.3,15.7,,,
1291,Anna Bertha_1291,2026-12-31,4,1104,97.2,2.8,,,
1292,Virginia Dora_1292,2026-12-31,4,918,72.9,27.1,,,
1293,Helen Doris_1293,2026-12-31,4,1032,98.6,1.4,,,
1294,Janet Eleanor_1294,2026-12-31,4,858,74.9,25.1,,,
1295,Joan Evelyn_1295,2026-12-31,4,894,71.7,28.3,,,
1296,Karen Fannie_1296,2026-12-31,4,852,69.6,30.4,,,
1297,Rose Geraldine_1297,2026-12-31,4,1122,88.1,11.9,,,
1298,Sandra Heather_1298,2026-12-31,4,918,77.9,22.1,,,
1299,Christine Jeannie_1299,2026-12-31,4,906,77.3,22.7,,,
1300,Dorothy Jo_1300,2026-12-31,4,882,76.1,23.9,,,
1301,Jane Jody_1301,2026-12-31,4,846,79.3,20.7,,,
1302,Lois Johanna_1302,2026-12-31,4,936,68.8,31.2,,,
1303,Sally Judy_1303,2026-12-31,4,984,81.2,18.8,,,
1304,Alice Julia_1304,2026-12-31,4,864,90.2,9.8,,,
1305,Bertha Kirsten_1305,2026-12-31,4,870,85.5,14.5,,,
1306,Betty Maureen_1306,2026-12-31,4,1074,95.7,4.3,,,
1307,Catherine Mona_1307,2026-12-31,4,1134,103.7,-3.7,,,
1308,Florence Myrna_1308,2026-12-31,4,1116,77.8,22.2,,,
1309,Frances Nellie_1309,2026-12-31,4,978,85.9,14.1,,,
1310,Marie Nora_1310,2026-12-31,4,990,86.5,13.5,,,
1311,Nancy Rosemary_1311,2026-12-31,4,882,86.1,13.9,,,
1312,Rosemary Ruby_1312,2026-12-31,4,912,72.6,27.4,,,
1313,Sophie Sandy_1313,2026-12-31,4,858,64.9,35.1,,,
1314,Annie Shelly_1314,2026-12-31,4,1002,87.1,12.9,,,
1315,Arlene Stella_1315,2026-12-31,4,990,81.5,18.5,,,
1316,Bonnie Teri_1316,2026-12-31,4,1128,98.4,1.6,,,
1317,Carolyn Valerie_1317,2026-12-31,4,1068,90.4,9.6,,,
1318,Jean Vera_1318,2026-12-31,4,1080,96,4,,,
1319,Katherine Vicky_1319,2026-12-31,4,1026,98.3,1.7,,,
1320,Lillian Victoria_1320,2026-12-31,4,1074,80.7,19.3,,,
1321,Lorraine Wanda_1321,2026-12-31,4,1020,103,-3,,,
1322,Lucy Mary_1322,2026-12-31,4,1014,77.7,22.3,,,
1323,Molly Lisa_1323,2026-12-31,4,1044,84.2,15.8,,,
1324,Roberta Karen_1324,2026-12-31,4,936,73.8,26.2,,,
1325,Shirley Linda_1325,2026-12-31,4,1098,86.9,13.1,,,
1326,Susan Susan_1326,2026-12-31,4,894,71.7,28.3,,,
1327,Mary Donna_1327,2026-12-31,4,930,83.5,16.5,,,
1328,Patricia Patricia_1328,2026-12-31,4,1050,79.5,20.5,,,
1329,Carol Cynthia_1329,2026-12-31,4,942,84.1,15.9,,,
1330,Sharon Debra_1330,2026-12-31,4,978,90.9,9.1,,,
1331,Donna Theresa_1331,2026-12-31,4,906,87.3,12.7,,,
1332,Dorothy Lori_1332,2026-12-31,4,888,91.4,8.6,,,
1333,Karen Barbara_1333,2026-12-31,4,1092,86.6,13.4,,,
1334,Margaret Sandra_1334,2026-12-31,4,942,89.1,10.9,,,
1335,Nancy Cheryl_1335,2026-12-31,4,1128,103.4,-3.4,,,
1336,Helen Teresa_1336,2026-12-31,4,978,80.9,19.1,,,
1337,Linda Brenda_1337,2026-12-31,4,1062,90.1,9.9,,,
1338,Virginia Kelly_1338,2026-12-31,4,1068,95.4,4.6,,,
1339,Irene Sharon_1339,2026-12-31,4,972,85.6,14.4,,,
1340,Martha Nancy_1340,2026-12-31,4,1026,83.3,16.7,,,
1341,Marie Laura_1341,2026-12-31,4,966,95.3,4.7,,,
1342,Barbara Deborah_1342,2026-12-31,4,978,90.9,9.1,,,
1343,Bonnie Kimberly_1343,2026-12-31,4,948,84.4,15.6,,,
1344,Elizabeth Carol_1344,2026-12-31,4,1080,81,19,,,
1345,Jane Elizabeth_1345,2026-12-31,4,864,90.2,9.8,,,
1346,Judith Cindy_1346,2026-12-31,4,870,75.5,24.5,,,
1347,Katherine Denise_1347,2026-12-31,4,936,88.8,11.2,,,
1348,Susan Janet_1348,2026-12-31,4,1092,91.6,8.4,,,
1349,Alice Robin_1349,2026-12-31,4,954,79.7,20.3,,,
1350,Anna Pamela_1350,2026-12-31,4,972,80.6,19.4,,,
1351,Kathleen Angela_1351,2026-12-31,4,1008,82.4,17.6,,,
1352,Kathryn Diane_1352,2026-12-31,4,1110,102.5,-2.5,,,
1353,Lois Margaret_1353,2026-12-31,4,1032,88.6,11.4,,,
1354,Marilyn Debbie_1354,2026-12-31,4,852,84.6,15.4,,,
1355,Roberta Kathleen_1355,2026-12-31,4,1134,88.7,11.3,,,
1356,Ann Catherine_1356,2026-12-31,4,1020,88,12,,,
1357,Betty Christine_1357,2026-12-31,4,900,87,13,,,
1358,Clara Julie_1358,2026-12-31,4,978,85.9,14.1,,,
1359,Lucy Kim_1359,2026-12-31,4,1116,92.8,7.2,,,
1360,Ruth Michelle_1360,2026-12-31,4,936,73.8,26.2,,,
1361,Sally Rebecca_1361,2026-12-31,4,882,71.1,28.9,,,
1362,Shirley Katherine_1362,2026-12-31,4,906,72.3,27.7,,,
1363,Caroline Dawn_1363,2026-12-31,4,912,72.6,27.4,,,
1364,Diane Kathy_1364,2026-12-31,4,852,69.6,30.4,,,
1365,Edith Marie_1365,2026-12-31,4,984,101.2,-1.2,,,
1366,Jean Colleen_1366,2026-12-31,4,954,94.7,5.3,,,
1367,Kathy Janice_1367,2026-12-31,4,882,66.1,33.9,,,
1368,Loretta Sherry_1368,2026-12-31,4,1026,93.3,6.7,,,
1369,Maria Tammy_1369,2026-12-31,4,840,79,21,,,
1370,Myra Shirley_1370,2026-12-31,4,906,87.3,12.7,,,
1371,Pauline Diana_1371,2026-12-31,4,960,85,15,,,
1372,Mary Jacqueline_1372,2026-12-31,4,990,101.5,-1.5,,,
1373,Linda Jennifer_1373,2026-12-31,4,1098,91.9,8.1,,,
1374,Barbara Martha_1374,2026-12-31,4,858,79.9,20.1,,,
1375,Sharon Terri_1375,2026-12-31,4,1026,88.3,11.7,,,
1376,Martha Tina_1376,2026-12-31,4,1098,96.9,3.1,,,
1377,Susan Anna_1377,2026-12-31,4,858,89.9,10.1,,,
1378,Patricia Darlene_1378,2026-12-31,4,882,86.1,13.9,,,
1379,Betty Dorothy_1379,2026-12-31,4,1140,94,6,,,
1380,Elizabeth Lucy_1380,2026-12-31,4,954,84.7,15.3,,,
1381,Kathleen Ruth_1381,2026-12-31,4,894,81.7,18.3,,,
1382,Marie Wendy_1382,2026-12-31,4,942,94.1,5.9,,,
1383,Janet Alice_1383,2026-12-31,4,882,81.1,18.9,,,
1384,Judith Carolyn_1384,2026-12-31,4,1122,103.1,-3.1,,,
1385,Ruth Connie_1385,2026-12-31,4,1062,90.1,9.9,,,
1386,Nancy Laurie_1386,2026-12-31,4,1044,79.2,20.8,,,
1387,Pauline Renee_1387,2026-12-31,4,1008,97.4,2.6,,,
1388,Clara Tamara_1388,2026-12-31,4,966,80.3,19.7,,,
1389,Jean Valerie_1389,2026-12-31,4,1080,91,9,,,
1390,Judy Wanda_1390,2026-12-31,4,924,78.2,21.8,,,
1391,Margaret Beth_1391,2026-12-31,4,1092,96.6,3.4,,,
1392,Virginia Carla_1392,2026-12-31,4,1104,82.2,17.8,,,
1393,Annie Doris_1393,2026-12-31,4,1128,93.4,6.6,,,
1394,Carol Grace_1394,2026-12-31,4,852,74.6,25.4,,,
1395,Edna Judy_1395,2026-12-31,4,1122,88.1,11.9,,,
1396,Helen Rhonda_1396,2026-12-31,4,1068,95.4,4.6,,,
1397,Joyce Roberta_1397,2026-12-31,4,1122,103.1,-3.1,,,
1398,Karen Tracy_1398,2026-12-31,4,1074,95.7,4.3,,,
1399,Katherine Vicki_1399,2026-12-31,4,1032,78.6,21.4,,,
1400,Lorraine Virginia_1400,2026-12-31,4,930,68.5,31.5,,,
1401,Alice Ann_1401,2026-12-31,4,1002,82.1,17.9,,,
1402,Ann Carrie_1402,2026-12-31,4,990,81.5,18.5,,,
1403,Bonnie Elaine_1403,2026-12-31,4,846,94.3,5.7,,,
1404,Carolyn Helen_1404,2026-12-31,4,978,80.9,19.1,,,
1405,Christine Jill_1405,2026-12-31,4,990,91.5,8.5,,,
1406,Diane Judith_1406,2026-12-31,4,1104,87.2,12.8,,,
1407,Donna Michele_1407,2026-12-31,4,966,85.3,14.7,,,
1408,Grace Anita_1408,2026-12-31,4,936,73.8,26.2,,,
1409,Marilyn Anne_1409,2026-12-31,4,1056,89.8,10.2,,,
1410,Rose Betty_1410,2026-12-31,4,1056,84.8,15.2,,,
1411,Sarah Bonnie_1411,2026-12-31,4,936,78.8,21.2,,,
1412,Shirley Cathy_1412,2026-12-31,4,1032,83.6,16.4,,,
1413,Anna Julia_1413,2026-12-31,4,1086,86.3,13.7,,,
1414,Beverly Maria_1414,2026-12-31,4,996,96.8,3.2,,,
1415,Darlene Sarah_1415,2026-12-31,4,1116,92.8,7.2,,,
1416,Dorothy Vera_1416,2026-12-31,4,1002,87.1,12.9,,,
1417,Irene Becky_1417,2026-12-31,4,942,89.1,10.9,,,
1418,Joan Clara_1418,2026-12-31,4,1134,113.7,-13.7,,,
1419,Lucy Evelyn_1419,2026-12-31,4,1056,79.8,20.2,,,
1420,Mattie Gloria_1420,2026-12-31,4,1038,88.9,11.1,,,
1421,Sophie Joan_1421,2026-12-31,4,942,74.1,25.9,,,
1422,Mary Joyce_1422,2026-12-31,4,876,70.8,29.2,,,
1423,Patricia Lynn_1423,2026-12-31,4,1074,90.7,9.3,,,
1424,Alice Marilyn_1424,2026-12-31,4,1026,88.3,11.7,,,
1425,Barbara Melissa_1425,2026-12-31,4,954,79.7,20.3,,,
1426,Susan Pauline_1426,2026-12-31,4,942,89.1,10.9,,,
1427,Carol Rose_1427,2026-12-31,4,1038,83.9,16.1,,,
1428,Linda Toni_1428,2026-12-31,4,1014,97.7,2.3,,,
1429,Shirley Agnes_1429,2026-12-31,4,1110,97.5,2.5,,,
1430,Elizabeth Beverly_1430,2026-12-31,4,1116,97.8,2.2,,,
1431,Janet Holly_1431,2026-12-31,4,978,80.9,19.1,,,
1432,Marie Kathryn_1432,2026-12-31,4,960,80,20,,,
1433,Helen Leslie_1433,2026-12-31,4,1134,93.7,6.3,,,
1434,Margaret Marlene_1434,2026-12-31,4,906,82.3,17.7,,,
1435,Nancy Maureen_1435,2026-12-31,4,972,75.6,24.4,,,
1436,Phyllis Melody_1436,2026-12-31,4,948,89.4,10.6,,,
1437,Dorothy Monica_1437,2026-12-31,4,1074,90.7,9.3,,,
1438,Marilyn Peggy_1438,2026-12-31,4,1020,88,12,,,
1439,Sandra Sheila_1439,2026-12-31,4,960,80,20,,,
1440,Annie Shelley_1440,2026-12-31,4,858,69.9,30.1,,,
1441,Ellen Tami_1441,2026-12-31,4,948,79.4,20.6,,,
1442,Grace Terry_1442,2026-12-31,4,918,82.9,17.1,,,
1443,Judy Veronica_1443,2026-12-31,4,990,86.5,13.5,,,
1444,Lucy Victoria_1444,2026-12-31,4,1140,89,11,,,
1445,Ruth Bertha_1445,2026-12-31,4,864,75.2,24.8,,,
1446,Agnes Ella_1446,2026-12-31,4,978,85.9,14.1,,,
1447,Diane Ellen_1447,2026-12-31,4,984,81.2,18.8,,,
1448,Donna Eva_1448,2026-12-31,4,1104,92.2,7.8,,,
1449,Katherine Geraldine_1449,2026-12-31,4,840,79,21,,,
1450,Anna Jean_1450,2026-12-31,4,1044,99.2,0.8,,,
1451,Darlene Nora_1451,2026-12-31,4,1038,78.9,21.1,,,
1452,Evelyn Paula_1452,2026-12-31,4,1068,95.4,4.6,,,
1453,June Sheri_1453,2026-12-31,4,846,69.3,30.7,,,
1454,Kathryn Sheryl_1454,2026-12-31,4,984,91.2,8.8,,,
1455,Lorraine Stephanie_1455,2026-12-31,4,870,70.5,29.5,,,
1456,Martha Suzanne_1456,2026-12-31,4,942,89.1,10.9,,,
1457,Virginia Teri_1457,2026-12-31,4,1122,88.1,11.9,,,
1458,Bonnie Amy_1458,2026-12-31,4,1092,91.6,8.4,,,
1459,Carrie Annette_1459,2026-12-31,4,1044,89.2,10.8,,,
1460,Elena April_1460,2026-12-31,4,996,86.8,13.2,,,
1461,Francine Arlene_1461,2026-12-31,4,906,82.3,17.7,,,
1462,Ida Audrey_1462,2026-12-31,4,876,70.8,29.2,,,
1463,Janice Charlene_1463,2026-12-31,4,876,70.8,29.2,,,
1464,Judith Chris_1464,2026-12-31,4,1116,87.8,12.2,,,
1465,Karen Christina_1465,2026-12-31,4,954,74.7,25.3,,,
1466,Kathleen Gail_1466,2026-12-31,4,1050,84.5,15.5,,,
1467,Louise Gladys_1467,2026-12-31,4,1062,90.1,9.9,,,
1468,Pamela Joanne_1468,2026-12-31,4,1038,73.9,26.1,,,
1469,Pauline Juanita_1469,2026-12-31,4,948,89.4,10.6,,,
1470,Rose Lynda_1470,2026-12-31,4,1128,93.4,6.6,,,
1471,Sharon Melanie_1471,2026-12-31,4,1116,107.8,-7.8,,,
1472,Mary Minnie_1472,2026-12-31,4,1140,99,1,,,
1473,Patricia Molly_1473,2026-12-31,4,1110,97.5,2.5,,,
1474,Margaret Olga_1474,2026-12-31,4,1140,89,11,,,
1475,Susan Sara_1475,2026-12-31,4,864,80.2,19.8,,,
1476,Linda Shannon_1476,2026-12-31,4,918,67.9,32.1,,,
1477,Barbara Stella_1477,2026-12-31,4,1086,86.3,13.7,,,
1478,Karen Sylvia_1478,2026-12-31,4,1104,92.2,7.8,,,
1479,Carol Verna_1479,2026-12-31,4,1062,110.1,-10.1,,,
1480,Betty Yvonne_1480,2026-12-31,4,1020,93,7,,,
1481,Helen Annie_1481,2026-12-31,4,1056,94.8,5.2,,,
1482,Sharon Cheri_1482,2026-12-31,4,1068,80.4,19.6,,,
1483,Jean Christy_1483,2026-12-31,4,1038,93.9,6.1,,,
1484,Kathleen Cora_1484,2026-12-31,4,876,75.8,24.2,,,
1485,Martha Edna_1485,2026-12-31,4,1038,88.9,11.1,,,
1486,Nancy Eleanor_1486,2026-12-31,4,1014,92.7,7.3,,,
1487,Alice Esther_1487,2026-12-31,4,858,74.9,25.1,,,
1488,Judy Frances_1488,2026-12-31,4,846,89.3,10.7,,,
1489,Marie Heidi_1489,2026-12-31,4,924,78.2,21.8,,,
1490,Sandra Jackie_1490,2026-12-31,4,1062,95.1,4.9,,,
1491,Ann Jana_1491,2026-12-31,4,1032,88.6,11.4,,,
1492,Bonnie Jane_1492,2026-12-31,4,858,74.9,25.1,,,
1493,Cheryl Jeanette_1493,2026-12-31,4,1080,91,9,,,
1494,Donna Joann_1494,2026-12-31,4,960,85,15,,,
1495,Evelyn Joni_1495,2026-12-31,4,972,85.6,14.4,,,
1496,Gloria Joy_1496,2026-12-31,4,888,81.4,18.6,,,
1497,Virginia Laurel_1497,2026-12-31,4,1050,84.5,15.5,,,
1498,Elizabeth Lorraine_1498,2026-12-31,4,1014,87.7,12.3,,,
1499,Frances Melinda_1499,2026-12-31,4,1122,93.1,6.9,,,
1500,Judith Patti_1500,2026-12-31,4,888,86.4,13.6,,,
1501,Shirley Penny_1501,2026-12-31,4,978,90.9,9.1,,,
1502,Bernice Ramona_1502,2026-12-31,4,1122,88.1,11.9,,,
1503,Dorothy Rita_1503,2026-12-31,4,1110,97.5,2.5,,,
1504,Janet Rosemary_1504,2026-12-31,4,1092,91.6,8.4,,,
1505,Janice Roxanne_1505,2026-12-31,4,990,96.5,3.5,,,
1506,Anna Ruby_1506,2026-12-31,4,966,80.3,19.7,,,
1507,Esther Sally_1507,2026-12-31,4,1128,98.4,1.6,,,
1508,Irene Sue_1508,2026-12-31,4,876,70.8,29.2,,,
1509,Joan Vanessa_1509,2026-12-31,4,1140,89,11,,,
1510,Lillian Mary_1510,2026-12-31,4,948,89.4,10.6,,,
1511,Rita Karen_1511,2026-12-31,4,858,74.9,25.1,,,
1512,Roberta Susan_1512,2026-12-31,4,960,85,15,,,
1513,Rose Cynthia_1513,2026-12-31,4,990,86.5,13.5,,,
1514,Ruth Brenda_1514,2026-12-31,4,870,75.5,24.5,,,
1515,Annie Lisa_1515,2026-12-31,4,954,79.7,20.3,,,
1516,Carolyn Elizabeth_1516,2026-12-31,4,960,90,10,,,
1517,Carrie Linda_1517,2026-12-31,4,942,79.1,20.9,,,
1518,Catherine Deborah_1518,2026-12-31,4,960,70,30,,,
1519,Charlotte Carol_1519,2026-12-31,4,1014,82.7,17.3,,,
1520,Darlene Kimberly_1520,2026-12-31,4,918,77.9,22.1,,,
1521,Edna Lori_1521,2026-12-31,4,936,93.8,6.2,,,
1522,Elaine Patricia_1522,2026-12-31,4,900,82,18,,,
1523,Florence Donna_1523,2026-12-31,4,1056,84.8,15.2,,,
1524,Ida Kelly_1524,2026-12-31,4,870,75.5,24.5,,,
1525,Jessie Laura_1525,2026-12-31,4,1110,87.5,12.5,,,
1526,Lena Barbara_1526,2026-12-31,4,930,88.5,11.5,,,
1527,Lois Teresa_1527,2026-12-31,4,948,84.4,15.6,,,
1528,Lucy Theresa_1528,2026-12-31,4,1002,82.1,17.9,,,
1529,Marilyn Debra_1529,2026-12-31,4,900,77,23,,,
1530,Nellie Sandra_1530,2026-12-31,4,984,76.2,23.8,,,
1531,Pamela Cheryl_1531,2026-12-31,4,1068,90.4,9.6,,,
1532,Mary Michelle_1532,2026-12-31,4,1038,88.9,11.1,,,
1533,Linda Diane_1533,2026-12-31,4,1128,98.4,1.6,,,
1534,Helen Pamela_1534,2026-12-31,4,876,75.8,24.2,,,
1535,Susan Sharon_1535,2026-12-31,4,852,89.6,10.4,,,
1536,Patricia Julie_1536,2026-12-31,4,996,86.8,13.2,,,
1537,Kathleen Tammy_1537,2026-12-31,4,858,79.9,20.1,,,
1538,Carol Denise_1538,2026-12-31,4,1008,87.4,12.6,,,
1539,Shirley Janet_1539,2026-12-31,4,888,81.4,18.6,,,
1540,Barbara Darlene_1540,2026-12-31,4,1044,79.2,20.8,,,
1541,Virginia Kathy_1541,2026-12-31,4,936,83.8,16.2,,,
1542,Margaret Margaret_1542,2026-12-31,4,978,80.9,19.1,,,
1543,Donna Anna_1543,2026-12-31,4,1008,87.4,12.6,,,
1544,Nancy Kim_1544,2026-12-31,4,1080,101,-1,,,
1545,Sandra Laurie_1545,2026-12-31,4,990,81.5,18.5,,,
1546,Karen Nancy_1546,2026-12-31,4,1086,91.3,8.7,,,
1547,Pamela Rebecca_1547,2026-12-31,4,1104,92.2,7.8,,,
1548,Judy Tina_1548,2026-12-31,4,846,79.3,20.7,,,
1549,Marie Catherine_1549,2026-12-31,4,1020,88,12,,,
1550,Marilyn Cindy_1550,2026-12-31,4,948,74.4,25.6,,,
1551,Sharon Judy_1551,2026-12-31,4,1050,99.5,0.5,,,
1552,Ann Katherine_1552,2026-12-31,4,1110,97.5,2.5,,,
1553,Evelyn Rhonda_1553,2026-12-31,4,924,83.2,16.8,,,
1554,Judith Christine_1554,2026-12-31,4,1014,82.7,17.3,,,
1555,Carolyn Dawn_1555,2026-12-31,4,1122,98.1,1.9,,,
1556,Diane Kathleen_1556,2026-12-31,4,996,91.8,8.2,,,
1557,Katherine Terri_1557,2026-12-31,4,1068,95.4,4.6,,,
1558,Bonnie Angela_1558,2026-12-31,4,984,86.2,13.8,,,
1559,Jean Colleen_1559,2026-12-31,4,1038,83.9,16.1,,,
1560,Joanne Debbie_1560,2026-12-31,4,966,100.3,-0.3,,,
1561,Christine Janice_1561,2026-12-31,4,858,79.9,20.1,,,
1562,Dorothy Martha_1562,2026-12-31,4,1050,84.5,15.5,,,
1563,Elizabeth Michele_1563,2026-12-31,4,1134,98.7,1.3,,,
1564,Sarah Christina_1564,2026-12-31,4,1050,99.5,0.5,,,
1565,Theresa Robin_1565,2026-12-31,4,1110,97.5,2.5,,,
1566,Annie Valerie_1566,2026-12-31,4,966,95.3,4.7,,,
1567,Edith Alice_1567,2026-12-31,4,900,92,8,,,
1568,Gail Beverly_1568,2026-12-31,4,954,79.7,20.3,,,
1569,Irene Bonnie_1569,2026-12-31,4,1134,93.7,6.3,,,
