id,user_id,date,total_duration_minutes,social_intensity_score,battery_score,user_name,user_number,day_of_week,month,month_name,week,is_exhausted,is_low_battery,is_high_battery,battery_category,intensity_group
1484,Kathleen Cora_1484,2026-12-31,876,75.8,24.2,Kathleen Cora,1484,Thursday,12,December,53,False,False,False,Medium,70-85
1485,Martha Edna_1485,2026-12-31,1038,88.9,11.1,Martha Edna,1485,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1486,Nancy Eleanor_1486,2026-12-31,1014,92.7,7.3,Nancy Eleanor,1486,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1487,Alice Esther_1487,2026-12-31,858,74.9,25.1,Alice Esther,1487,Thursday,12,December,53,False,False,False,Medium,70-85
1488,Judy Frances_1488,2026-12-31,846,89.3,10.7,Judy Frances,1488,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1489,Marie Heidi_1489,2026-12-31,924,78.2,21.8,Marie Heidi,1489,Thursday,12,December,53,False,False,False,Medium,70-85
1490,Sandra Jackie_1490,2026-12-31,1062,95.1,4.9,Sandra Jackie,1490,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1491,Ann Jana_1491,2026-12-31,1032,88.6,11.4,Ann Jana,1491,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1492,Bonnie Jane_1492,2026-12-31,858,74.9,25.1,Bonnie Jane,1492,Thursday,12,December,53,False,False,False,Medium,70-85
1493,Cheryl Jeanette_1493,2026-12-31,1080,91.0,9.0,Cheryl Jeanette,1493,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1494,Donna Joann_1494,2026-12-31,960,85.0,15.0,Donna Joann,1494,Thursday,12,December,53,False,True,False,Low,70-85
1495,Evelyn Joni_1495,2026-12-31,972,85.6,14.4,Evelyn Joni,1495,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1496,Gloria Joy_1496,2026-12-31,888,81.4,18.6,Gloria Joy,1496,Thursday,12,December,53,False,True,False,Low,70-85
1497,Virginia Laurel_1497,2026-12-31,1050,84.5,15.5,Virginia Laurel,1497,Thursday,12,December,53,False,True,False,Low,70-85
1498,Elizabeth Lorraine_1498,2026-12-31,1014,87.7,12.3,Elizabeth Lorraine,1498,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1499,Frances Melinda_1499,2026-12-31,1122,93.1,6.9,Frances Melinda,1499,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1500,Judith Patti_1500,2026-12-31,888,86.4,13.6,Judith Patti,1500,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1501,Shirley Penny_1501,2026-12-31,978,90.9,9.1,Shirley Penny,1501,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1502,Bernice Ramona_1502,2026-12-31,1122,88.1,11.9,Bernice Ramona,1502,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1503,Dorothy Rita_1503,2026-12-31,1110,97.5,2.5,Dorothy Rita,1503,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1504,Janet Rosemary_1504,2026-12-31,1092,91.6,8.4,Janet Rosemary,1504,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1505,Janice Roxanne_1505,2026-12-31,990,96.5,3.5,Janice Roxanne,1505,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1506,Anna Ruby_1506,2026-12-31,966,80.3,19.7,Anna Ruby,1506,Thursday,12,December,53,False,True,False,Low,70-85
1507,Esther Sally_1507,2026-12-31,1128,98.4,1.6,Esther Sally,1507,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1508,Irene Sue_1508,2026-12-31,876,70.8,29.2,Irene Sue,1508,Thursday,12,December,53,False,False,False,Medium,70-85
1509,Joan Vanessa_1509,2026-12-31,1140,89.0,11.0,Joan Vanessa,1509,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1510,Lillian Mary_1510,2026-12-31,948,89.4,10.6,Lillian Mary,1510,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1511,Rita Karen_1511,2026-12-31,858,74.9,25.1,Rita Karen,1511,Thursday,12,December,53,False,False,False,Medium,70-85
1512,Roberta Susan_1512,2026-12-31,960,85.0,15.0,Roberta Susan,1512,Thursday,12,December,53,False,True,False,Low,70-85
1513,Rose Cynthia_1513,2026-12-31,990,86.5,13.5,Rose Cynthia,1513,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1514,Ruth Brenda_1514,2026-12-31,870,75.5,24.5,Ruth Brenda,1514,Thursday,12,December,53,False,False,False,Medium,70-85
1515,Annie Lisa_1515,2026-12-31,954,79.7,20.3,Annie Lisa,1515,Thursday,12,December,53,False,False,False,Medium,70-85
1516,Carolyn Elizabeth_1516,2026-12-31,960,90.0,10.0,Carolyn Elizabeth,1516,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1517,Carrie Linda_1517,2026-12-31,942,79.1,20.9,Carrie Linda,1517,Thursday,12,December,53,False,False,False,Medium,70-85
1518,Catherine Deborah_1518,2026-12-31,960,70.0,30.0,Catherine Deborah,1518,Thursday,12,December,53,False,False,False,Medium,50-70
1519,Charlotte Carol_1519,2026-12-31,1014,82.7,17.3,Charlotte Carol,1519,Thursday,12,December,53,False,True,False,Low,70-85
1520,Darlene Kimberly_1520,2026-12-31,918,77.9,22.1,Darlene Kimberly,1520,Thursday,12,December,53,False,False,False,Medium,70-85
1521,Edna Lori_1521,2026-12-31,936,93.8,6.2,Edna Lori,1521,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1522,Elaine Patricia_1522,2026-12-31,900,82.0,18.0,Elaine Patricia,1522,Thursday,12,December,53,False,True,False,Low,70-85
1523,Florence Donna_1523,2026-12-31,1056,84.8,15.2,Florence Donna,1523,Thursday,12,December,53,False,True,False,Low,70-85
1524,Ida Kelly_1524,2026-12-31,870,75.5,24.5,Ida Kelly,1524,Thursday,12,December,53,False,False,False,Medium,70-85
1525,Jessie Laura_1525,2026-12-31,1110,87.5,12.5,Jessie Laura,1525,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1526,Lena Barbara_1526,2026-12-31,930,88.5,11.5,Lena Barbara,1526,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1527,Lois Teresa_1527,2026-12-31,948,84.4,15.6,Lois Teresa,1527,Thursday,12,December,53,False,True,False,Low,70-85
1528,Lucy Theresa_1528,2026-12-31,1002,82.1,17.9,Lucy Theresa,1528,Thursday,12,December,53,False,True,False,Low,70-85
1529,Marilyn Debra_1529,2026-12-31,900,77.0,23.0,Marilyn Debra,1529,Thursday,12,December,53,False,False,False,Medium,70-85
1530,Nellie Sandra_1530,2026-12-31,984,76.2,23.8,Nellie Sandra,1530,Thursday,12,December,53,False,False,False,Medium,70-85
1531,Pamela Cheryl_1531,2026-12-31,1068,90.4,9.6,Pamela Cheryl,1531,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1532,Mary Michelle_1532,2026-12-31,1038,88.9,11.1,Mary Michelle,1532,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1533,Linda Diane_1533,2026-12-31,1128,98.4,1.6,Linda Diane,1533,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1534,Helen Pamela_1534,2026-12-31,876,75.8,24.2,Helen Pamela,1534,Thursday,12,December,53,False,False,False,Medium,70-85
1535,Susan Sharon_1535,2026-12-31,852,89.6,10.4,Susan Sharon,1535,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1536,Patricia Julie_1536,2026-12-31,996,86.8,13.2,Patricia Julie,1536,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1537,Kathleen Tammy_1537,2026-12-31,858,79.9,20.1,Kathleen Tammy,1537,Thursday,12,December,53,False,False,False,Medium,70-85
1538,Carol Denise_1538,2026-12-31,1008,87.4,12.6,Carol Denise,1538,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1539,Shirley Janet_1539,2026-12-31,888,81.4,18.6,Shirley Janet,1539,Thursday,12,December,53,False,True,False,Low,70-85
1540,Barbara Darlene_1540,2026-12-31,1044,79.2,20.8,Barbara Darlene,1540,Thursday,12,December,53,False,False,False,Medium,70-85
1541,Virginia Kathy_1541,2026-12-31,936,83.8,16.2,Virginia Kathy,1541,Thursday,12,December,53,False,True,False,Low,70-85
1542,Margaret Margaret_1542,2026-12-31,978,80.9,19.1,Margaret Margaret,1542,Thursday,12,December,53,False,True,False,Low,70-85
1543,Donna Anna_1543,2026-12-31,1008,87.4,12.6,Donna Anna,1543,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1544,Nancy Kim_1544,2026-12-31,1080,100.0,-1.0,Nancy Kim,1544,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1545,Sandra Laurie_1545,2026-12-31,990,81.5,18.5,Sandra Laurie,1545,Thursday,12,December,53,False,True,False,Low,70-85
1546,Karen Nancy_1546,2026-12-31,1086,91.3,8.7,Karen Nancy,1546,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1547,Pamela Rebecca_1547,2026-12-31,1104,92.2,7.8,Pamela Rebecca,1547,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1548,Judy Tina_1548,2026-12-31,846,79.3,20.7,Judy Tina,1548,Thursday,12,December,53,False,False,False,Medium,70-85
1549,Marie Catherine_1549,2026-12-31,1020,88.0,12.0,Marie Catherine,1549,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1550,Marilyn Cindy_1550,2026-12-31,948,74.4,25.6,Marilyn Cindy,1550,Thursday,12,December,53,False,False,False,Medium,70-85
1551,Sharon Judy_1551,2026-12-31,1050,99.5,0.5,Sharon Judy,1551,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1552,Ann Katherine_1552,2026-12-31,1110,97.5,2.5,Ann Katherine,1552,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1553,Evelyn Rhonda_1553,2026-12-31,924,83.2,16.8,Evelyn Rhonda,1553,Thursday,12,December,53,False,True,False,Low,70-85
1554,Judith Christine_1554,2026-12-31,1014,82.7,17.3,Judith Christine,1554,Thursday,12,December,53,False,True,False,Low,70-85
1555,Carolyn Dawn_1555,2026-12-31,1122,98.1,1.9,Carolyn Dawn,1555,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1556,Diane Kathleen_1556,2026-12-31,996,91.8,8.2,Diane Kathleen,1556,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1557,Katherine Terri_1557,2026-12-31,1068,95.4,4.6,Katherine Terri,1557,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1558,Bonnie Angela_1558,2026-12-31,984,86.2,13.8,Bonnie Angela,1558,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1559,Jean Colleen_1559,2026-12-31,1038,83.9,16.1,Jean Colleen,1559,Thursday,12,December,53,False,True,False,Low,70-85
1560,Joanne Debbie_1560,2026-12-31,966,100.0,-0.3,Joanne Debbie,1560,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1561,Christine Janice_1561,2026-12-31,858,79.9,20.1,Christine Janice,1561,Thursday,12,December,53,False,False,False,Medium,70-85
1562,Dorothy Martha_1562,2026-12-31,1050,84.5,15.5,Dorothy Martha,1562,Thursday,12,December,53,False,True,False,Low,70-85
1563,Elizabeth Michele_1563,2026-12-31,1134,98.7,1.3,Elizabeth Michele,1563,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1564,Sarah Christina_1564,2026-12-31,1050,99.5,0.5,Sarah Christina,1564,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1565,Theresa Robin_1565,2026-12-31,1110,97.5,2.5,Theresa Robin,1565,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1566,Annie Valerie_1566,2026-12-31,966,95.3,4.7,Annie Valerie,1566,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1567,Edith Alice_1567,2026-12-31,900,92.0,8.0,Edith Alice,1567,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1568,Gail Beverly_1568,2026-12-31,954,79.7,20.3,Gail Beverly,1568,Thursday,12,December,53,False,False,False,Medium,70-85
1569,Irene Bonnie_1569,2026-12-31,1134,93.7,6.3,Irene Bonnie,1569,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1570,Janet Carolyn_1570,2026-12-31,864,65.2,34.8,Janet Carolyn,1570,Thursday,12,December,53,False,False,False,Medium,50-70
1571,Janice Jennifer_1571,2026-12-31,1134,93.7,6.3,Janice Jennifer,1571,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1572,Kathy Lynn_1572,2026-12-31,954,100.0,-4.7,Kathy Lynn,1572,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1573,Lorraine Marie_1573,2026-12-31,912,77.6,22.4,Lorraine Marie,1573,Thursday,12,December,53,False,False,False,Medium,70-85
1574,Louise Roberta_1574,2026-12-31,1038,88.9,11.1,Louise Roberta,1574,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1575,Marian Ruth_1575,2026-12-31,984,91.2,8.8,Marian Ruth,1575,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1576,Peggy Wendy_1576,2026-12-31,1038,88.9,11.1,Peggy Wendy,1576,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1577,Suzanne Yvonne_1577,2026-12-31,966,85.3,14.7,Suzanne Yvonne,1577,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1578,Alice Connie_1578,2026-12-31,852,69.6,30.4,Alice Connie,1578,Thursday,12,December,53,False,False,False,Medium,50-70
1579,Anne Paula_1579,2026-12-31,906,82.3,17.7,Anne Paula,1579,Thursday,12,December,53,False,True,False,Low,70-85
1580,Arlene Peggy_1580,2026-12-31,906,87.3,12.7,Arlene Peggy,1580,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1581,Clara Renee_1581,2026-12-31,1128,93.4,6.6,Clara Renee,1581,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1582,Cynthia Sarah_1582,2026-12-31,996,81.8,18.2,Cynthia Sarah,1582,Thursday,12,December,53,False,True,False,Low,70-85
1583,Doris Sherri_1583,2026-12-31,1020,88.0,12.0,Doris Sherri,1583,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1584,Florence Suzanne_1584,2026-12-31,1098,91.9,8.1,Florence Suzanne,1584,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1585,Frances Ann_1585,2026-12-31,1122,100.0,-8.1,Frances Ann,1585,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1586,Lucy Jill_1586,2026-12-31,900,72.0,28.0,Lucy Jill,1586,Thursday,12,December,53,False,False,False,Medium,70-85
1587,Martha Kathryn_1587,2026-12-31,858,79.9,20.1,Martha Kathryn,1587,Thursday,12,December,53,False,False,False,Medium,70-85
1588,Anna Rose_1588,2026-12-31,1086,86.3,13.7,Anna Rose,1588,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1589,Betty Tamara_1589,2026-12-31,894,81.7,18.3,Betty Tamara,1589,Thursday,12,December,53,False,True,False,Low,70-85
1590,Beverly Victoria_1590,2026-12-31,882,100.0,-1.1,Beverly Victoria,1590,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1591,Carla Cora_1591,2026-12-31,1056,89.8,10.2,Carla Cora,1591,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1592,Deborah Irene_1592,2026-12-31,984,86.2,13.8,Deborah Irene,1592,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1593,Diana Rita_1593,2026-12-31,954,89.7,10.3,Diana Rita,1593,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1594,Gloria Sally_1594,2026-12-31,966,85.3,14.7,Gloria Sally,1594,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1595,Jeanne Shannon_1595,2026-12-31,966,75.3,24.7,Jeanne Shannon,1595,Thursday,12,December,53,False,False,False,Medium,70-85
1596,Jo Sheryl_1596,2026-12-31,1062,90.1,9.9,Jo Sheryl,1596,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1597,Josephine Stephanie_1597,2026-12-31,960,85.0,15.0,Josephine Stephanie,1597,Thursday,12,December,53,False,True,False,Low,70-85
1598,Julia Vicki_1598,2026-12-31,906,82.3,17.7,Julia Vicki,1598,Thursday,12,December,53,False,True,False,Low,70-85
1599,June Virginia_1599,2026-12-31,882,86.1,13.9,June Virginia,1599,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1600,Laura Wanda_1600,2026-12-31,1002,87.1,12.9,Laura Wanda,1600,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1601,Lynda Agnes_1601,2026-12-31,990,86.5,13.5,Lynda Agnes,1601,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1602,Margie Carla_1602,2026-12-31,1098,91.9,8.1,Margie Carla,1602,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1603,Pauline Cathy_1603,2026-12-31,912,82.6,17.4,Pauline Cathy,1603,Thursday,12,December,53,False,True,False,Low,70-85
1604,Ruth Darla_1604,2026-12-31,1098,81.9,18.1,Ruth Darla,1604,Thursday,12,December,53,False,True,False,Low,70-85
1605,Sally Heidi_1605,2026-12-31,1050,99.5,0.5,Sally Heidi,1605,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1606,Teresa Jacqueline_1606,2026-12-31,852,79.6,20.4,Teresa Jacqueline,1606,Thursday,12,December,53,False,False,False,Medium,70-85
1607,Vivian Jamie_1607,2026-12-31,948,84.4,15.6,Vivian Jamie,1607,Thursday,12,December,53,False,True,False,Low,70-85
1608,Mary Jean_1608,2026-12-31,1086,96.3,3.7,Mary Jean,1608,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1609,Linda Julia_1609,2026-12-31,1104,92.2,7.8,Linda Julia,1609,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1610,Patricia Marlene_1610,2026-12-31,858,79.9,20.1,Patricia Marlene,1610,Thursday,12,December,53,False,False,False,Medium,70-85
1611,Susan Sheila_1611,2026-12-31,852,69.6,30.4,Susan Sheila,1611,Thursday,12,December,53,False,False,False,Medium,50-70
1612,Barbara Sherry_1612,2026-12-31,1008,97.4,2.6,Barbara Sherry,1612,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1613,Carol Shirley_1613,2026-12-31,1074,100.0,-0.7,Carol Shirley,1613,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1614,Kathleen Toni_1614,2026-12-31,1116,92.8,7.2,Kathleen Toni,1614,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1615,Sandra Tracy_1615,2026-12-31,1140,89.0,11.0,Sandra Tracy,1615,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1616,Margaret Anne_1616,2026-12-31,1068,95.4,4.6,Margaret Anne,1616,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1617,Karen Beth_1617,2026-12-31,1002,82.1,17.9,Karen Beth,1617,Thursday,12,December,53,False,True,False,Low,70-85
1618,Elizabeth Charlotte_1618,2026-12-31,1014,92.7,7.3,Elizabeth Charlotte,1618,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1619,Sharon Cheri_1619,2026-12-31,1092,100.0,-1.6,Sharon Cheri,1619,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1620,Judith Elaine_1620,2026-12-31,924,83.2,16.8,Judith Elaine,1620,Thursday,12,December,53,False,True,False,Low,70-85
1621,Betty Elsie_1621,2026-12-31,852,74.6,25.4,Betty Elsie,1621,Thursday,12,December,53,False,False,False,Medium,70-85
1622,Martha Evelyn_1622,2026-12-31,1092,91.6,8.4,Martha Evelyn,1622,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1623,Nancy Jeanette_1623,2026-12-31,1008,92.4,7.6,Nancy Jeanette,1623,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1624,Cynthia Joyce_1624,2026-12-31,972,90.6,9.4,Cynthia Joyce,1624,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1625,Dorothy Leslie_1625,2026-12-31,1098,96.9,3.1,Dorothy Leslie,1625,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1626,Pamela Pam_1626,2026-12-31,900,72.0,28.0,Pamela Pam,1626,Thursday,12,December,53,False,False,False,Medium,70-85
1627,Annie Pauline_1627,2026-12-31,900,67.0,33.0,Annie Pauline,1627,Thursday,12,December,53,False,False,False,Medium,50-70
1628,Donna Rachel_1628,2026-12-31,948,79.4,20.6,Donna Rachel,1628,Thursday,12,December,53,False,False,False,Medium,70-85
1629,Helen Vickie_1629,2026-12-31,1122,93.1,6.9,Helen Vickie,1629,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1630,Janet Anita_1630,2026-12-31,942,79.1,20.9,Janet Anita,1630,Thursday,12,December,53,False,False,False,Medium,70-85
1631,Janice Annette_1631,2026-12-31,864,90.2,9.8,Janice Annette,1631,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1632,Anna Annie_1632,2026-12-31,1056,89.8,10.2,Anna Annie,1632,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1633,Carolyn Carrie_1633,2026-12-31,936,83.8,16.2,Carolyn Carrie,1633,Thursday,12,December,53,False,True,False,Low,70-85
1634,Cheryl Diana_1634,2026-12-31,876,75.8,24.2,Cheryl Diana,1634,Thursday,12,December,53,False,False,False,Medium,70-85
1635,Irene Doris_1635,2026-12-31,876,85.8,14.2,Irene Doris,1635,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1636,Jean Esther_1636,2026-12-31,1020,83.0,17.0,Jean Esther,1636,Thursday,12,December,53,False,True,False,Low,70-85
1637,Alice Eva_1637,2026-12-31,984,76.2,23.8,Alice Eva,1637,Thursday,12,December,53,False,False,False,Medium,70-85
1638,Ann Gail_1638,2026-12-31,882,71.1,28.9,Ann Gail,1638,Thursday,12,December,53,False,False,False,Medium,70-85
1639,Beverly Gina_1639,2026-12-31,936,93.8,6.2,Beverly Gina,1639,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1640,Christine Gladys_1640,2026-12-31,840,89.0,11.0,Christine Gladys,1640,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1641,Diane Helen_1641,2026-12-31,852,89.6,10.4,Diane Helen,1641,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1642,Marilyn Jane_1642,2026-12-31,1056,99.8,0.2,Marilyn Jane,1642,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1643,Shirley Joann_1643,2026-12-31,936,93.8,6.2,Shirley Joann,1643,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1644,Arlene Lorraine_1644,2026-12-31,900,87.0,13.0,Arlene Lorraine,1644,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1645,Katherine Molly_1645,2026-12-31,894,71.7,28.3,Katherine Molly,1645,Thursday,12,December,53,False,False,False,Medium,70-85
1646,Marie Nora_1646,2026-12-31,1008,87.4,12.6,Marie Nora,1646,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1647,Rita Veronica_1647,2026-12-31,1080,100.0,-1.0,Rita Veronica,1647,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1648,Sophie Caroline_1648,2026-12-31,978,85.9,14.1,Sophie Caroline,1648,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1649,Virginia Dora_1649,2026-12-31,1008,97.4,2.6,Virginia Dora,1649,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1650,Bonnie Dorothy_1650,2026-12-31,930,83.5,16.5,Bonnie Dorothy,1650,Thursday,12,December,53,False,True,False,Low,70-85
1651,Christina Holly_1651,2026-12-31,858,74.9,25.1,Christina Holly,1651,Thursday,12,December,53,False,False,False,Medium,70-85
1652,Ellen Ida_1652,2026-12-31,1098,100.0,-6.9,Ellen Ida,1652,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1653,Judy Jeannine_1653,2026-12-31,1140,89.0,11.0,Judy Jeannine,1653,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1654,Julie Joanne_1654,2026-12-31,1044,74.2,25.8,Julie Joanne,1654,Thursday,12,December,53,False,False,False,Medium,70-85
1655,Laura Joy_1655,2026-12-31,1014,82.7,17.3,Laura Joy,1655,Thursday,12,December,53,False,True,False,Low,70-85
1656,Lillian Karla_1656,2026-12-31,996,96.8,3.2,Lillian Karla,1656,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1657,Lucy Loretta_1657,2026-12-31,1044,94.2,5.8,Lucy Loretta,1657,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1658,Colleen Maria_1658,2026-12-31,1122,100.0,-3.1,Colleen Maria,1658,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1659,Doris Melody_1659,2026-12-31,942,99.1,0.9,Doris Melody,1659,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1660,Ethel Natalie_1660,2026-12-31,1044,89.2,10.8,Ethel Natalie,1660,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1661,Evelyn Ronda_1661,2026-12-31,882,71.1,28.9,Evelyn Ronda,1661,Thursday,12,December,53,False,False,False,Medium,70-85
1662,Geraldine Ruby_1662,2026-12-31,1086,100.0,-1.3,Geraldine Ruby,1662,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1663,Lorraine Sandy_1663,2026-12-31,1026,93.3,6.7,Lorraine Sandy,1663,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1664,Lydia Susie_1664,2026-12-31,960,80.0,20.0,Lydia Susie,1664,Thursday,12,December,53,False,False,False,Low,70-85
1665,Paula Tanya_1665,2026-12-31,984,76.2,23.8,Paula Tanya,1665,Thursday,12,December,53,False,False,False,Medium,70-85
1666,Roberta Vivian_1666,2026-12-31,852,79.6,20.4,Roberta Vivian,1666,Thursday,12,December,53,False,False,False,Medium,70-85
1667,Rose Amy_1667,2026-12-31,1080,91.0,9.0,Rose Amy,1667,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1668,Sarah Audrey_1668,2026-12-31,900,82.0,18.0,Sarah Audrey,1668,Thursday,12,December,53,False,True,False,Low,70-85
1669,Bernice Bernadette_1669,2026-12-31,1062,85.1,14.9,Bernice Bernadette,1669,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1670,Catherine Bertha_1670,2026-12-31,846,74.3,25.7,Catherine Bertha,1670,Thursday,12,December,53,False,False,False,Medium,70-85
1671,Delores Charlene_1671,2026-12-31,1098,86.9,13.1,Delores Charlene,1671,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1672,Edith Deanna_1672,2026-12-31,990,91.5,8.5,Edith Deanna,1672,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1673,Ella Dianna_1673,2026-12-31,870,80.5,19.5,Ella Dianna,1673,Thursday,12,December,53,False,True,False,Low,70-85
1674,Gail Dianne_1674,2026-12-31,1098,91.9,8.1,Gail Dianne,1674,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1675,Gloria Frances_1675,2026-12-31,912,72.6,27.4,Gloria Frances,1675,Thursday,12,December,53,False,False,False,Medium,70-85
