id,user_id,date,total_events,total_duration_minutes,social_intensity_score,battery_score,AI_Insight,AI_Score_Explanation,Recovery_Suggestion,user_name,user_number,day_of_week,month,month_name,week,is_exhausted,is_low_battery,is_medium_battery,is_high_battery,battery_category_3,hari_ini,kelompok_intensitas
2003.0,rina saputra,2026-12-31,1,198.0,14.8,85.2,"Halo! ✨ Sepertinya hari ini adalah hari yang baik buat kamu. Dengan 1 kegiatan (198 menit total), energi sosialmu masih dalam kondisi prima. Semoga semuanya berjalan lancar! 🍀",Skor 85.2/100 kamu raih karena jadwal hari ini masih cukup 'ramah energi'. Hanya 1 aktivitas (198 menit) dengan intensitas 14.8 berarti tubuh dan pikiranmu belum perlu bekerja terlalu keras secara sosial. Kondisi ideal untuk menikmati setiap interaksi! 🎶,"Energi sosialmu masih terjaga! Yuk manfaatkan jeda di jam 12:00–12:30 setelah Aktivitas sebelumnya untuk napas sebentar sebelum Aktivitas selanjutnya. Meski cuma 15 menit, itu cukup untuk membuat pikiranmu tetap segar. ☕",rina saputra,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2004.0,agus ramadhan,2026-12-31,2,84.0,14.4,85.6,"Selamat pagi (atau siang, atau malam)! ☀️ Hari ini kamu punya 2 aktivitas sosial dengan total 84 menit. Kabar baiknya, energi sosialmu sedang berada di level yang sehat. Nikmati setiap momennya! 🤎","Skormu hari ini ada di 85.6/100 — ini angka yang sehat! Dengan hanya 2 agenda dan 84 menit total aktivitas, beteraimu belum terlalu banyak terpakai. Intensitas sosialmu (14.4) juga masih terbilang rendah, jadi wajar kalau kamu masih merasa segar. 🌿","Baterai masih full charged! Tapi tetap bijak ya, ada slot kosong di 12:00–12:30 setelah Aktivitas sebelumnya yang sayang kalau dilewatkan begitu saja. Pakai untuk jeda santai sebelum Aktivitas selanjutnya, kamu pasti datang dengan lebih fresh. 🍃",agus ramadhan,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2005.0,fajar pratama,2026-12-31,1,91.0,8.016666666666666,91.98333333333332,"Hey! 🌻 Baterai sosialmu terisi dengan baik nih. Hari ini ada 1 aktivitas yang akan menemanimu (91 menit), dan sepertinya kamu siap menghadapi semuanya. Semangat! 💪",Skor 92.0/100 kamu raih karena jadwal hari ini masih cukup 'ramah energi'. Hanya 1 aktivitas (91 menit) dengan intensitas 8.0 berarti tubuh dan pikiranmu belum perlu bekerja terlalu keras secara sosial. Kondisi ideal untuk menikmati setiap interaksi! 🎶,Energimu masih stabil! Tapi tetap manfaatkan waktu luang di 12:00–12:30 (setelah Aktivitas sebelumnya) untuk istirahat sejenak. Hadir penuh saat Aktivitas selanjutnya nanti jauh lebih baik daripada hadir setengah-setengah. 🧸,fajar pratama,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2006.0,agus hidayat,2026-12-31,1,85.0,12.916666666666668,87.08333333333333,"Hei! 🌟 Social battery-mu lagi di kondisi yang bagus nih. Dengan 1 kegiatan hari ini (total 85 menit), kamu masih terlihat punya tenaga sosial yang cukup untuk melewatinya dengan nyaman. Tetap jaga energimu, ya! 🧸","Skor 87.1 yang kamu dapat hari ini adalah hasil dari jadwal yang cukup bersahabat. Kamu hanya punya 1 kegiatan dengan 85 menit interaksi, dan intensitasnya ada di 12.9. Itu artinya bateraimu belum perlu kerja keras hari ini. 💛","Energi sosialmu masih terjaga! Yuk manfaatkan jeda di jam 12:00–12:30 setelah Aktivitas sebelumnya untuk napas sebentar sebelum Aktivitas selanjutnya. Meski cuma 15 menit, itu cukup untuk membuat pikiranmu tetap segar. ☕",agus hidayat,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2007.0,siti aminah,2026-12-31,3,162.0,17.2,82.8,"Hi! 🪴 Bateraimu penuh dan siap tempur! Ada 3 agenda yang nungguin kamu hari ini, dengan total durasi 162 menit. Energi sosialmu lagi di titik terbaik, jadi kamu bisa menjalani semuanya dengan hangat. 💛",Skor 82.8/100 kamu raih karena jadwal hari ini masih cukup 'ramah energi'. Hanya 3 aktivitas (162 menit) dengan intensitas 17.2 berarti tubuh dan pikiranmu belum perlu bekerja terlalu keras secara sosial. Kondisi ideal untuk menikmati setiap interaksi! 🎶,Bateraimu masih oke! Ada slot waktu kosong di 12:00–12:30 tepat setelah Aktivitas sebelumnya. Gunakan saja untuk sekadar duduk tenang sebelum bertemu Aktivitas selanjutnya. Jeda ringan itu investasi energi yang baik! 🌿,siti aminah,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2008.0,andi ramadhan,2026-12-31,1,107.0,13.283333333333331,86.71666666666667,"Halo! ✨ Sepertinya hari ini adalah hari yang baik buat kamu. Dengan 1 kegiatan (107 menit total), energi sosialmu masih dalam kondisi prima. Semoga semuanya berjalan lancar! 🍀",Kenapa skormu 86.7? Karena hari ini memang nggak terlalu berat! Ada 1 agenda (107 menit total) dengan social intensity di 13.3. Angka-angka ini menunjukkan beban sosialmu masih dalam batas yang nyaman. 🧡,"Energi sosialmu masih terjaga! Yuk manfaatkan jeda di jam 12:00–12:30 setelah Aktivitas sebelumnya untuk napas sebentar sebelum Aktivitas selanjutnya. Meski cuma 15 menit, itu cukup untuk membuat pikiranmu tetap segar. ☕",andi ramadhan,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2009.0,rizky hidayat,2026-12-31,1,86.0,12.933333333333334,87.06666666666666,"Selamat pagi (atau siang, atau malam)! ☀️ Hari ini kamu punya 1 aktivitas sosial dengan total 86 menit. Kabar baiknya, energi sosialmu sedang berada di level yang sehat. Nikmati setiap momennya! 🤎",Score 87.1 ini mencerminkan kondisi yang bagus! Hari ini kamu punya 1 kegiatan (86 menit) dengan tingkat intensitas sosial 12.9. Kombinasi ini bikin energimu terkuras lebih sedikit dari biasanya. Baterai yang tinggi = ruang untuk hadir sepenuhnya! ✨,"Baterai masih full charged! Tapi tetap bijak ya, ada slot kosong di 12:00–12:30 setelah Aktivitas sebelumnya yang sayang kalau dilewatkan begitu saja. Pakai untuk jeda santai sebelum Aktivitas selanjutnya, kamu pasti datang dengan lebih fresh. 🍃",rizky hidayat,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2010.0,budi saputra,2026-12-31,2,383.0,24.383333333333333,75.61666666666667,"Halo! 🫶 Hari ini cukup ramai buatmu ya. Dengan 2 kegiatan total 383 menit, wajar banget kalau social battery-mu mulai terasa berkurang. Kamu udah hebat bertahan sampai sini! ✨","Score 75.6/100 ini hadir karena 2 kegiatan (383 menit, intensitas 24.4) sudah cukup menguras energi sosialmu ke zona tengah. Kamu masih baik-baik saja, tapi sinyal untuk berhati-hati sudah mulai menyala. ✨","Yuk, ambil napas sejenak! Ada jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Sebelum lanjut ke Aktivitas selanjutnya, coba jauhkan diri dari layar dan duduk tenang sebentar. Kamu layak mendapat jeda itu. 🕯️",budi saputra,,Thursday,12,December,53,False,False,True,False,Medium (50-80),Kamis,0-30 (Rendah)
2011.0,budi sari,2026-12-31,2,185.0,21.083333333333336,78.91666666666666,"Hi! 💫 Bateraimu sedang berjalan di tengah jalur nih. Kamu udah melewati 2 aktivitas (185 menit) dan itu luar biasa. Tapi, sudah saatnya mulai pikirkan juga cara mengisi energimu kembali. Sedikit waktu sendiri bisa sangat menyegarkan! 🌿","Skor 78.9/100 menggambarkan kondisi baterai yang sedang dalam transisi. Kamu punya 2 kegiatan (185 menit) dan intensitas interaksi 21.1. Bukan zona bahaya, tapi juga bukan zona nyaman penuh. Sudah saatnya peduli sama energimu. 🤎","Jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya adalah hadiahmu hari ini. Gunakan sepenuhnya untuk dirimu sendiri sebelum Aktivitas selanjutnya. Jauhkan notifikasi, fokus pada napasmu. 🍵",budi sari,,Thursday,12,December,53,False,False,True,False,Medium (50-80),Kamis,0-30 (Rendah)
2012.0,hafizhan sari,2026-12-31,3,424.0,26.566666666666663,73.43333333333334,"Hi! ☁️ Energi sosialmu sedang berjalan di mode hemat. Ada 3 agenda (424 menit) hari ini yang lumayan menguras tenaga. Yang penting, kamu masih bisa tetap hadir, satu langkah di satu waktu ya! 🍵","Skor 73.4/100 ini muncul karena ada 3 kegiatan (424 menit) yang perlu kamu lalui hari ini. Dengan social intensity 26.6, beban interaksimu sudah cukup untuk menurunkan baterai ke zona kuning. 🎐","Ada jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya, dan kamu berhak menikmatinya sepenuhnya. Sebelum Aktivitas selanjutnya, coba lakukan apa yang paling menenangkan buatmu — apapun itu. 🌸",hafizhan sari,,Thursday,12,December,53,False,False,True,False,Medium (50-80),Kamis,0-30 (Rendah)
2013.0,agus rahmawati,2026-12-31,3,175.0,17.416666666666664,82.58333333333334,"Selamat pagi (atau siang, atau malam)! ☀️ Hari ini kamu punya 3 aktivitas sosial dengan total 175 menit. Kabar baiknya, energi sosialmu sedang berada di level yang sehat. Nikmati setiap momennya! 🤎",Skor 82.6/100 mencerminkan bahwa hari ini cukup tenang buat kamu. Hanya 3 kegiatan (175 menit total) dengan social intensity 17.4 berarti kamu belum banyak mengeluarkan energi untuk interaksi. Kondisi baterai terjaga dengan baik! 🌟,Energi sosialmu masih dalam kondisi yang baik. Tapi perlu ingat: ada jeda manis di 12:00–12:30 setelah Aktivitas sebelumnya. Gunakan untuk menarik napas dalam-dalam sebelum Aktivitas selanjutnya. Jeda kecil sekarang = energi lebih besar nanti! ✨,agus rahmawati,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2014.0,andi santoso,2026-12-31,3,75.0,15.75,84.25,"Halo! ✨ Sepertinya hari ini adalah hari yang baik buat kamu. Dengan 3 kegiatan (75 menit total), energi sosialmu masih dalam kondisi prima. Semoga semuanya berjalan lancar! 🍀",Kenapa skormu 84.2? Karena hari ini memang nggak terlalu berat! Ada 3 agenda (75 menit total) dengan social intensity di 15.8. Angka-angka ini menunjukkan beban sosialmu masih dalam batas yang nyaman. 🧡,Energimu masih stabil! Tapi tetap manfaatkan waktu luang di 12:00–12:30 (setelah Aktivitas sebelumnya) untuk istirahat sejenak. Hadir penuh saat Aktivitas selanjutnya nanti jauh lebih baik daripada hadir setengah-setengah. 🧸,andi santoso,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2015.0,agus santoso,2026-12-31,2,81.0,14.35,85.65,"Hi! 🪴 Bateraimu penuh dan siap tempur! Ada 2 agenda yang nungguin kamu hari ini, dengan total durasi 81 menit. Energi sosialmu lagi di titik terbaik, jadi kamu bisa menjalani semuanya dengan hangat. 💛","Skormu hari ini ada di 85.7/100 — ini angka yang sehat! Dengan hanya 2 agenda dan 81 menit total aktivitas, beteraimu belum terlalu banyak terpakai. Intensitas sosialmu (14.3) juga masih terbilang rendah, jadi wajar kalau kamu masih merasa segar. 🌿","Kondisimu masih baik, tapi jeda itu tetap penting. Coba sisipkan istirahat ringan di 12:00–12:30 setelah Aktivitas sebelumnya. Sebelum Aktivitas selanjutnya dimulai, kamu bisa regangkan badan atau sekadar minum teh hangat. 🍵",agus santoso,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2016.0,ayu rahmawati,2026-12-31,3,47.0,10.283333333333331,89.71666666666667,"Hey! 🌼 Lihat deh, baterai sosialmu lagi happy banget nih! Meski ada 3 agenda (47 menit) hari ini, kayaknya kamu bakal bisa menghadapinya tanpa masalah. Terus jaga semangatmu ya! 🤎✨",Skor 89.7/100 mencerminkan bahwa hari ini cukup tenang buat kamu. Hanya 3 kegiatan (47 menit total) dengan social intensity 10.3 berarti kamu belum banyak mengeluarkan energi untuk interaksi. Kondisi baterai terjaga dengan baik! 🌟,"Kabar baik, energimu masih terjaga! Manfaatkan jeda di 12:00–12:30 setelah Aktivitas sebelumnya untuk melakukan sesuatu yang menyenangkan tapi nggak menguras. Ini cara terbaik supaya kamu tetap segar saat masuk ke Aktivitas selanjutnya. 🌸",ayu rahmawati,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2017.0,budi setiawan,2026-12-31,2,170.0,15.833333333333334,84.16666666666667,"Hey! 🌼 Lihat deh, baterai sosialmu lagi happy banget nih! Meski ada 2 agenda (170 menit) hari ini, kayaknya kamu bakal bisa menghadapinya tanpa masalah. Terus jaga semangatmu ya! 🤎✨",Score 84.2 ini mencerminkan kondisi yang bagus! Hari ini kamu punya 2 kegiatan (170 menit) dengan tingkat intensitas sosial 15.8. Kombinasi ini bikin energimu terkuras lebih sedikit dari biasanya. Baterai yang tinggi = ruang untuk hadir sepenuhnya! ✨,Energi sosialmu masih dalam kondisi yang baik. Tapi perlu ingat: ada jeda manis di 12:00–12:30 setelah Aktivitas sebelumnya. Gunakan untuk menarik napas dalam-dalam sebelum Aktivitas selanjutnya. Jeda kecil sekarang = energi lebih besar nanti! ✨,budi setiawan,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2018.0,ayu pratama,2026-12-31,1,48.0,7.3,92.7,"Hey! 🌻 Baterai sosialmu terisi dengan baik nih. Hari ini ada 1 aktivitas yang akan menemanimu (48 menit), dan sepertinya kamu siap menghadapi semuanya. Semangat! 💪",Score 92.7 ini mencerminkan kondisi yang bagus! Hari ini kamu punya 1 kegiatan (48 menit) dengan tingkat intensitas sosial 7.3. Kombinasi ini bikin energimu terkuras lebih sedikit dari biasanya. Baterai yang tinggi = ruang untuk hadir sepenuhnya! ✨,"Baterai masih full charged! Tapi tetap bijak ya, ada slot kosong di 12:00–12:30 setelah Aktivitas sebelumnya yang sayang kalau dilewatkan begitu saja. Pakai untuk jeda santai sebelum Aktivitas selanjutnya, kamu pasti datang dengan lebih fresh. 🍃",ayu pratama,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2019.0,dimas santoso,2026-12-31,1,220.0,15.166666666666666,84.83333333333333,"Hi! 🪴 Bateraimu penuh dan siap tempur! Ada 1 agenda yang nungguin kamu hari ini, dengan total durasi 220 menit. Energi sosialmu lagi di titik terbaik, jadi kamu bisa menjalani semuanya dengan hangat. 💛","Skor 84.8/100 hari ini tergolong tinggi karena kamu hanya punya 1 kegiatan dengan total 220 menit interaksi sosial. Intensitas interaksimu di angka 15.2, yang artinya cukup ringan buat energimu. Baterai yang penuh seperti ini biasanya terjadi saat jadwalmu masih punya banyak ruang napas. 🍯","Energi sosialmu masih terjaga! Yuk manfaatkan jeda di jam 12:00–12:30 setelah Aktivitas sebelumnya untuk napas sebentar sebelum Aktivitas selanjutnya. Meski cuma 15 menit, itu cukup untuk membuat pikiranmu tetap segar. ☕",dimas santoso,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2020.0,rizky pratama,2026-12-31,1,142.0,13.866666666666667,86.13333333333333,"Hey! 🌻 Baterai sosialmu terisi dengan baik nih. Hari ini ada 1 aktivitas yang akan menemanimu (142 menit), dan sepertinya kamu siap menghadapi semuanya. Semangat! 💪","Skor 86.1 yang kamu dapat hari ini adalah hasil dari jadwal yang cukup bersahabat. Kamu hanya punya 1 kegiatan dengan 142 menit interaksi, dan intensitasnya ada di 13.9. Itu artinya bateraimu belum perlu kerja keras hari ini. 💛","Kondisimu masih stabil, keren! Ada waktu luang di 12:00–12:30 setelah Aktivitas sebelumnya — manfaatkan untuk 'me-time' mini sebelum Aktivitas selanjutnya. Ngopi, streching, atau sekadar menatap langit bisa sangat menyegarkan. ☕🌤️",rizky pratama,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2021.0,rizky lestari,2026-12-31,3,327.0,19.95,80.05,"Selamat pagi (atau siang, atau malam)! ☀️ Hari ini kamu punya 3 aktivitas sosial dengan total 327 menit. Kabar baiknya, energi sosialmu sedang berada di level yang sehat. Nikmati setiap momennya! 🤎",Score 80.0 ini mencerminkan kondisi yang bagus! Hari ini kamu punya 3 kegiatan (327 menit) dengan tingkat intensitas sosial 19.9. Kombinasi ini bikin energimu terkuras lebih sedikit dari biasanya. Baterai yang tinggi = ruang untuk hadir sepenuhnya! ✨,"Kondisimu masih baik, tapi jeda itu tetap penting. Coba sisipkan istirahat ringan di 12:00–12:30 setelah Aktivitas sebelumnya. Sebelum Aktivitas selanjutnya dimulai, kamu bisa regangkan badan atau sekadar minum teh hangat. 🍵",rizky lestari,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2022.0,maya sari,2026-12-31,3,58.0,15.466666666666669,84.53333333333333,"Hey! 🌼 Lihat deh, baterai sosialmu lagi happy banget nih! Meski ada 3 agenda (58 menit) hari ini, kayaknya kamu bakal bisa menghadapinya tanpa masalah. Terus jaga semangatmu ya! 🤎✨",Kenapa skormu 84.5? Karena hari ini memang nggak terlalu berat! Ada 3 agenda (58 menit total) dengan social intensity di 15.5. Angka-angka ini menunjukkan beban sosialmu masih dalam batas yang nyaman. 🧡,"Kabar baik, energimu masih terjaga! Manfaatkan jeda di 12:00–12:30 setelah Aktivitas sebelumnya untuk melakukan sesuatu yang menyenangkan tapi nggak menguras. Ini cara terbaik supaya kamu tetap segar saat masuk ke Aktivitas selanjutnya. 🌸",maya sari,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2023.0,hafizhan aminah,2026-12-31,2,86.0,9.433333333333334,90.56666666666666,"Hei! 🌟 Social battery-mu lagi di kondisi yang bagus nih. Dengan 2 kegiatan hari ini (total 86 menit), kamu masih terlihat punya tenaga sosial yang cukup untuk melewatinya dengan nyaman. Tetap jaga energimu, ya! 🧸","Score 90.6 ini diperoleh karena kombinasi jumlah event yang terbatas (2 aktivitas, 86 menit) dengan tingkat interaksi yang masih rendah (9.4). Beban sosialmu hari ini belum cukup besar untuk menguras energimu secara signifikan. ✨",Bateraimu masih oke! Ada slot waktu kosong di 12:00–12:30 tepat setelah Aktivitas sebelumnya. Gunakan saja untuk sekadar duduk tenang sebelum bertemu Aktivitas selanjutnya. Jeda ringan itu investasi energi yang baik! 🌿,hafizhan aminah,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2024.0,ayu santoso,2026-12-31,2,312.0,23.2,76.8,"Halo! 🫶 Hari ini cukup ramai buatmu ya. Dengan 2 kegiatan total 312 menit, wajar banget kalau social battery-mu mulai terasa berkurang. Kamu udah hebat bertahan sampai sini! ✨","Score 76.8 terbentuk dari 2 aktivitas berdurasi total 312 menit dan social intensity 23.2. Ketiga faktor ini berkontribusi membawa bateraimu ke zona menengah — masih oke, tapi sudah saatnya mulai berpikir soal jeda. 🌻","Ada 30 menit istirahat yang menunggumu di 12:00–12:30 setelah Aktivitas sebelumnya. Ini bukan kemewahan, ini kebutuhan! Masuk ke Aktivitas selanjutnya dengan lebih segar setelah kamu benar-benar recharge. 🎐",ayu santoso,,Thursday,12,December,53,False,False,True,False,Medium (50-80),Kamis,0-30 (Rendah)
2025.0,siti rahmawati,2026-12-31,1,366.0,22.6,77.4,"Hi! 🌥️ Kondisi energi sosialmu hari ini ada di posisi menengah. Ada 1 agenda (366 menit) yang harus kamu lalui, jadi wajar kalau bateraimu mulai terasa lebih ringan dari biasanya. Jangan lupa selipkan waktu buat dirimu sendiri ya! 🧸",Kenapa bateraimu di skor 77.4? Karena 1 agenda hari ini (total 366 menit) dengan tingkat intensitas 22.6 sudah cukup memberikan 'beban' sosial. Ini sinyal untuk mulai memperhatikan kebutuhan istirahatmu. 🍃,Yuk manfaatkan slot 30 menit di 12:00–12:30 yang ada setelah Aktivitas sebelumnya. Istirahat ringan sebelum Aktivitas selanjutnya bisa jadi perbedaan besar antara hadir secara penuh atau setengah-setengah. ✨,siti rahmawati,,Thursday,12,December,53,False,False,True,False,Medium (50-80),Kamis,0-30 (Rendah)
2026.0,siti kusuma,2026-12-31,3,121.0,6.516666666666667,93.48333333333332,"Selamat pagi (atau siang, atau malam)! ☀️ Hari ini kamu punya 3 aktivitas sosial dengan total 121 menit. Kabar baiknya, energi sosialmu sedang berada di level yang sehat. Nikmati setiap momennya! 🤎","Score 93.5 ini diperoleh karena kombinasi jumlah event yang terbatas (3 aktivitas, 121 menit) dengan tingkat interaksi yang masih rendah (6.5). Beban sosialmu hari ini belum cukup besar untuk menguras energimu secara signifikan. ✨",Social battery-mu masih hijau! Tapi ini bukan berarti kamu skip jeda ya. Waktu 12:00–12:30 setelah Aktivitas sebelumnya adalah momen yang pas untuk recharge ringan sebelum Aktivitas selanjutnya. Mungkin scroll sebentar atau dengarkan musik favorit? 🎧,siti kusuma,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2027.0,nisa setiawan,2026-12-31,3,207.0,22.95,77.05,"Hai! 🎐 Energi sosialmu hari ini sedang dalam kondisi moderat. Dengan 3 agenda (207 menit total), bateraimu sudah bekerja keras. Itu tanda yang baik bahwa kamu sudah sangat berpartisipasi hari ini! Tapi jangan lupa juga untuk mengisi ulang energi, ya. 🧡","Angka 77.0/100 ini adalah cerminan dari jadwal yang lumayan penuh. Kamu sudah melewati 3 aktivitas (207 menit) dengan intensitas sosial di 22.9. Itu bukan angka kecil, dan wajar kalau energimu mulai terasa berkurang. 💙","Waktunya recharge! Kamu punya 30 menit kosong di 12:00–12:30 setelah Aktivitas sebelumnya. Manfaatkan ini untuk istirahat sebelum Aktivitas selanjutnya. Nggak perlu banyak, cukup duduk tenang dan biarkan pikiran istirahat sejenak. 💙",nisa setiawan,,Thursday,12,December,53,False,False,True,False,Medium (50-80),Kamis,0-30 (Rendah)
2028.0,budi lestari,2026-12-31,2,175.0,10.916666666666666,89.08333333333333,"Hi! 🍋 Social battery-mu sedang bersinar hari ini. Ada 2 kegiatan yang sudah menunggumu dengan total 175 menit. Dengan energi sebesar ini, kamu bisa hadir sepenuhnya dalam setiap interaksi. 🌸","Angka 89.1/100 ini menandakan harimu relatif ringan secara sosial. Dengan 2 aktivitas (175 menit) dan intensitas 10.9, sistem menilai beban sosialmu masih dalam zona hijau. Selamat, kamu dalam kondisi yang baik! 🍀","Kabar baik, energimu masih terjaga! Manfaatkan jeda di 12:00–12:30 setelah Aktivitas sebelumnya untuk melakukan sesuatu yang menyenangkan tapi nggak menguras. Ini cara terbaik supaya kamu tetap segar saat masuk ke Aktivitas selanjutnya. 🌸",budi lestari,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2029.0,putri aminah,2026-12-31,3,89.0,15.983333333333334,84.01666666666667,"Halo! 🎶 Energi sosialmu hari ini terasa ringan dan stabil. Jadwalmu memang ada 3 aktivitas (89 menit total), tapi bateraimu kelihatan siap menemanimu sampai akhir hari. Enjoy! 🎉",Skor 84.0/100 mencerminkan bahwa hari ini cukup tenang buat kamu. Hanya 3 kegiatan (89 menit total) dengan social intensity 16.0 berarti kamu belum banyak mengeluarkan energi untuk interaksi. Kondisi baterai terjaga dengan baik! 🌟,Social battery-mu masih hijau! Tapi ini bukan berarti kamu skip jeda ya. Waktu 12:00–12:30 setelah Aktivitas sebelumnya adalah momen yang pas untuk recharge ringan sebelum Aktivitas selanjutnya. Mungkin scroll sebentar atau dengarkan musik favorit? 🎧,putri aminah,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2030.0,reza setiawan,2026-12-31,3,49.0,15.316666666666666,84.68333333333334,"Hi! 🍋 Social battery-mu sedang bersinar hari ini. Ada 3 kegiatan yang sudah menunggumu dengan total 49 menit. Dengan energi sebesar ini, kamu bisa hadir sepenuhnya dalam setiap interaksi. 🌸","Score 84.7 ini diperoleh karena kombinasi jumlah event yang terbatas (3 aktivitas, 49 menit) dengan tingkat interaksi yang masih rendah (15.3). Beban sosialmu hari ini belum cukup besar untuk menguras energimu secara signifikan. ✨","Bateraimu masih oke! Yuk gunakan jeda di 12:00–12:30 (pas setelah Aktivitas sebelumnya) untuk istirahat ringan. Nggak harus tidur, cukup jauhkan diri dari layar sejenak sebelum Aktivitas selanjutnya dimulai. 🌻",reza setiawan,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2031.0,fajar setiawan,2026-12-31,2,81.0,9.35,90.65,"Hi! 🍯 Energi sosialmu hari ini terlihat cerah banget. Walau ada 2 agenda (81 menit) yang mengisi harimu, kayaknya kamu masih punya banyak ruang untuk menikmati semuanya. Selamat menjalani hari, ya! ✨","Social battery 90.7/100 ini terbentuk dari 2 aktivitas yang total durasinya 81 menit hari ini. Dengan social intensity 9.3, beban interaksimu masih tergolong ringan. Itulah kenapa energimu masih terasa stabil! 🌸","Bateraimu masih oke! Yuk gunakan jeda di 12:00–12:30 (pas setelah Aktivitas sebelumnya) untuk istirahat ringan. Nggak harus tidur, cukup jauhkan diri dari layar sejenak sebelum Aktivitas selanjutnya dimulai. 🌻",fajar setiawan,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2032.0,rina wulandari,2026-12-31,2,98.0,14.633333333333333,85.36666666666667,"Hi! 🪴 Bateraimu penuh dan siap tempur! Ada 2 agenda yang nungguin kamu hari ini, dengan total durasi 98 menit. Energi sosialmu lagi di titik terbaik, jadi kamu bisa menjalani semuanya dengan hangat. 💛",Skor 85.4/100 mencerminkan bahwa hari ini cukup tenang buat kamu. Hanya 2 kegiatan (98 menit total) dengan social intensity 14.6 berarti kamu belum banyak mengeluarkan energi untuk interaksi. Kondisi baterai terjaga dengan baik! 🌟,Bateraimu masih oke! Ada slot waktu kosong di 12:00–12:30 tepat setelah Aktivitas sebelumnya. Gunakan saja untuk sekadar duduk tenang sebelum bertemu Aktivitas selanjutnya. Jeda ringan itu investasi energi yang baik! 🌿,rina wulandari,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2034.0,dewi lestari,2026-12-31,2,231.0,21.85,78.15,"Hi! ☕ Energi sosialmu hari ini berada di tengah-tengah. Dengan 2 kegiatan (231 menit), wajar kalau kamu mulai merasakan sedikit lelah. Nggak apa-apa, kamu masih bisa manage ini dengan baik. 🤎","Angka 78.2 mencerminkan hari yang cukup mengisi jadwalmu secara sosial. Dengan 2 aktivitas (231 menit total) dan intensitas 21.9, bateraimu sudah memberikan banyak energi hari ini. Wajar kalau kamu mulai merasakan lelah yang perlahan. 🌙","Waktunya recharge! Kamu punya 30 menit kosong di 12:00–12:30 setelah Aktivitas sebelumnya. Manfaatkan ini untuk istirahat sebelum Aktivitas selanjutnya. Nggak perlu banyak, cukup duduk tenang dan biarkan pikiran istirahat sejenak. 💙",dewi lestari,,Thursday,12,December,53,False,False,True,False,Medium (50-80),Kamis,0-30 (Rendah)
2035.0,siti ramadhan,2026-12-31,1,16.0,11.766666666666666,88.23333333333333,"Halo! 🎶 Energi sosialmu hari ini terasa ringan dan stabil. Jadwalmu memang ada 1 aktivitas (16 menit total), tapi bateraimu kelihatan siap menemanimu sampai akhir hari. Enjoy! 🎉","Angka 88.2/100 ini menandakan harimu relatif ringan secara sosial. Dengan 1 aktivitas (16 menit) dan intensitas 11.8, sistem menilai beban sosialmu masih dalam zona hijau. Selamat, kamu dalam kondisi yang baik! 🍀",Energimu masih stabil! Tapi tetap manfaatkan waktu luang di 12:00–12:30 (setelah Aktivitas sebelumnya) untuk istirahat sejenak. Hadir penuh saat Aktivitas selanjutnya nanti jauh lebih baik daripada hadir setengah-setengah. 🧸,siti ramadhan,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
